"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","실험실면적","사업장구분명","영업소면적","위탁업체명","실험실지역코드","실험실우편번호","실험실산","실험실번지","실험실호","실험실통","실험실반","실험실특수주소","실험실특수주소동","실험실특수주소호","실험실도로명주소시군구코드","실험실도로명주소읍면동코드","실험실도로명주소읍면동구분","실험실도로명주소코드","실험실도로명특수주소","실험실도로명주소건물층구분","실험실도로명주소건물본번호","실험실도로명주소건물부번호","실험실도로명주소우편번호",
"67","환경전문공사업","09_30_16_P","6530000","642000009201700001","2018-03-20","","03","폐업","Q","폐업","2018-08-20","","","","","","","강원특별자치도 춘천시 효자동 708번지","강원특별자치도 춘천시 공지로 305, 5층 (효자동)","24372","(주)에코데이","2022-01-17 14:40:50","I","2023-06-13 00:00:00","","264312.5178044","485239.21704575","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"68","환경전문공사업","09_30_16_P","6530000","642000009202100005","2021-12-21","","03","폐업","Q","폐업","","","","","","","26017","강원특별자치도 태백시 황지동 59-16","강원특별자치도 태백시 문화로 5, 1층 2호(황지동)","26017","티에스(TS)산업","2022-01-13 16:08:28","I","2023-06-13 00:00:00","","376438.942776307","409183.689815496","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"69","환경전문공사업","09_30_16_P","6530000","642000009202200002","2022-01-10","","03","폐업","Q","폐업","","","","","","","24824","강원특별자치도 속초시 동명동 466-42 설악센트리움 712호","강원특별자치도 속초시 중앙로 190, 설악센트리움 712호(동명동)","24824","(주)정엔지니어링","2022-01-18 09:39:10","I","2023-06-13 00:00:00","","339470.15928513","523908.757554044","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"70","환경전문공사업","09_30_16_P","6530000","642000009202200004","2022-03-02","","03","폐업","Q","폐업","2024-01-29","","","","","","25518","강원특별자치도 강릉시 홍제동 989-5","강원특별자치도 강릉시 하슬라로 32(홍제동)","25518","㈜화신엔지니어링","2024-01-29 17:34:16","U","2024-01-31 02:40:00","","365452.863644426","474186.417082478","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"71","환경전문공사업","09_30_16_P","6530000","642000009202200005","2022-01-27","","03","폐업","Q","폐업","2024-02-02","","","","","","26483","강원특별자치도 원주시 단구동 1550-1","강원특별자치도 원주시 천매봉길 36-22(단구동)","26483","㈜일신이앤씨","2024-02-02 18:12:26","U","2024-02-04 02:40:00","","283550.019671907","425070.26290751","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"72","환경전문공사업","09_30_16_P","6530000","642000009202300001","2023-01-02","","03","폐업","Q","폐업","2024-02-02","","","","","","26483","강원특별자치도 원주시 단구동 1550-1","강원특별자치도 원주시 천매봉길 36-22(단구동)","26483","㈜일신이앤씨","2024-02-02 18:12:13","U","2024-02-04 02:40:00","","283550.019671907","425070.26290751","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"73","환경전문공사업","09_30_16_P","6530000","642000009202300006","2023-04-17","","03","폐업","Q","폐업","2024-02-02","","","","","","26483","강원특별자치도 원주시 단구동 1550-1","강원특별자치도 원주시 천매봉길 36-22(단구동)","26483","㈜일신이앤씨","2024-02-02 18:12:00","U","2024-02-04 02:40:00","","283550.019671907","425070.26290751","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"74","환경전문공사업","09_30_16_P","6530000","642000009202300008","2023-05-04","","03","폐업","Q","폐업","2024-01-29","","","","","","25518","강원특별자치도 강릉시 홍제동 989-5","강원특별자치도 강릉시 하슬라로 32(홍제동)","25518","㈜화신엔지니어링","2024-01-29 17:33:59","U","2024-01-31 02:40:00","","365452.863644426","474186.417082478","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"75","환경전문공사업","09_30_16_P","6530000","642000009202300012","2023-05-16","","03","폐업","Q","폐업","2024-01-29","","","","","","25518","강원특별자치도 강릉시 홍제동 989-5","강원특별자치도 강릉시 하슬라로 32(홍제동)","25518","㈜화신엔지니어링","2024-01-29 17:33:32","U","2024-01-31 02:40:00","","365452.863644426","474186.417082478","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"76","환경전문공사업","09_30_16_P","6530000","642000009200700051","2009-09-28","","03","폐업","Q","폐업","2022-01-23","","","","","","","강원특별자치도 춘천시 석사동  760번지 8호 37통 4반","","","폐업 임시 지정 - 웅비건설(주)","2022-01-23 13:53:33","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"77","환경전문공사업","09_30_16_P","6530000","642000009200700052","2007-10-02","","03","폐업","Q","폐업","","","","","","","","태백시 황지동 86-17","","","(주)티에스엔지니어링","2022-01-13 16:09:58","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"78","환경전문공사업","09_30_16_P","6530000","642000009200800001","2010-11-08","","03","폐업","Q","폐업","2022-01-18","","","","","","220-926","강원특별자치도 원주시 호저면 주산리  1436번지","강원특별자치도 원주시 호저면 호저로 498","","(주)고려환경","2022-01-18 16:18:15","I","2023-06-13 00:00:00","","281691.15128908","435365.077543067","88","환경전문공사업","144","","5113032021","220926","1","1436","","","","","","","","","","","","","","","",
"79","환경전문공사업","09_30_16_P","6530000","642000009200800002","2009-07-07","","03","폐업","Q","폐업","2009-11-16","","","","","","235-010","강원특별자치도 태백시 황지동   86-17번지","강원특별자치도 태백시 연립길 18 (황지동)","235-800","(주)티에스엔지니어링","2022-01-18 17:06:31","I","2023-06-13 00:00:00","","376705.547796215","408618.235433344","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"80","환경전문공사업","09_30_16_P","6530000","642000009200800003","2008-01-17","","03","폐업","Q","폐업","","","","","","","24266","강원특별자치도 춘천시 봉의동 15번지","강원특별자치도 춘천시 중앙로 1(봉의동)","24266","대진건설(주)","2022-01-13 15:56:40","I","2023-06-13 00:00:00","","264161.625099424","487252.702443066","0","환경전문공사업","0","","5111010100","24266","0","15","0","","","","","","51110","5111010100","1","3218033","","0","1","0","24266",
"81","환경전문공사업","09_30_16_P","6530000","642000009200800004","2008-02-18","","03","폐업","Q","폐업","2022-01-23","","","","","","","강원특별자치도 원주시 명륜동  848번지 1호 23통 3반 동보렉스아파트 902동 1201호","","","폐업 임시 지정 - 대진건설(주)","2022-01-23 13:55:56","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"82","환경전문공사업","09_30_16_P","6530000","642000009200800005","2011-05-30","","03","폐업","Q","폐업","2012-07-20","","","","","","","강원특별자치도 원주시 무실동 721-6","","","(주)청경","2022-01-18 17:07:00","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"83","환경전문공사업","09_30_16_P","6530000","642000009200800006","2014-08-22","","03","폐업","Q","폐업","","","","","","","220-912","강원특별자치도 원주시 판부면 서곡리  1988번지 3호","강원특별자치도 원주시 판부면 매봉길 10-2","220-912","한국산업개발(주)","2022-01-13 16:20:30","I","2023-06-13 00:00:00","","283433.814312046","424788.377966713","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"84","환경전문공사업","09_30_16_P","6530000","642000009200800007","2008-03-13","","03","폐업","Q","폐업","2010-08-30","","","","","","230-808","강원특별자치도 영월군 영월읍 하송리  178번지 2호","강원특별자치도 영월군 영월읍 분수대길 24","","(자진반납_취소)동강환경(주)","2011-08-26 16:50:17","I","2023-06-13 00:00:00","","329841.489999948","409712.470545992","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"85","환경전문공사업","09_30_16_P","6530000","642000009200800008","2013-07-12","","03","폐업","Q","폐업","2013-08-09","","","","","","","경기도 의정부시 호원동  121번지  29통 3반 건영아파트 111동 1005호","","","(주)케이바이오","2022-01-17 14:35:43","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"86","환경전문공사업","09_30_16_P","6530000","642000009200800010","2009-02-16","","03","폐업","Q","폐업","2013-10-18","","","","","","215-803","강원특별자치도 양양군 양양읍 연창리  157번지 1호","","","(주)태승환경개발","2022-01-17 14:29:37","I","2023-06-13 00:00:00","","342651.589511624","509700.138022111","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"87","환경전문공사업","09_30_16_P","6530000","642000009200800011","2014-04-22","","03","폐업","Q","폐업","","","","","","","269-802","강원특별자치도 철원군 갈말읍 군탄리  779번지 3호","강원특별자치도 철원군 갈말읍 풍전길 44","","(주)예스코이에스","2022-01-13 16:01:07","I","2023-06-13 00:00:00","","226835.565989817","517739.00304739","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"88","환경전문공사업","09_30_16_P","6530000","642000009200800012","2008-10-16","","03","폐업","Q","폐업","2022-01-23","","","","","","","강원특별자치도 평창군 평창읍 하리 266-1","","","폐업 임시 지정 - (주)대신정화조공사","2022-01-23 13:47:16","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"89","환경전문공사업","09_30_16_P","6530000","642000009200800013","2011-07-13","","03","폐업","Q","폐업","","","","","","","220-935","강원특별자치도 원주시 단계동   43-1","","","(주)정우환경산업","2022-01-13 16:04:36","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"90","환경전문공사업","09_30_16_P","6530000","642000009200800014","2012-05-18","","03","폐업","Q","폐업","","","","","","","","","강원특별자치도 원주시 반곡길 158-1 (반곡동)","220-170","(주)정우환경산업","2022-01-13 16:04:20","I","2023-06-13 00:00:00","","285969.153697341","425718.028448752","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"91","환경전문공사업","09_30_16_P","6530000","642000009200800016","2008-12-02","","03","폐업","Q","폐업","2010-06-07","","","","","","200-160","강원특별자치도 춘천시 후평동   875-13","","","(주)코엠","2011-01-26 11:50:56","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"92","환경전문공사업","09_30_16_P","6530000","642000009200800017","2010-01-27","","03","폐업","Q","폐업","2011-04-20","","","","","","220-150","강원특별자치도 원주시 무실동   1143-2","","","(주)창대건설","2011-04-20 09:59:40","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"93","환경전문공사업","09_30_16_P","6530000","642000009200800018","2012-06-20","","03","폐업","Q","폐업","2013-02-18","","","","","","220-966","강원특별자치도 원주시 태장1동   730번지 21호","강원특별자치도 원주시 가매기길 15 (태장동)","220-966","국도건설(주)","2022-01-17 14:33:31","I","2023-06-13 00:00:00","","284771.283847228","428781.366297516","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"94","환경전문공사업","09_30_16_P","6530000","642000009200800019","2013-10-04","","03","폐업","Q","폐업","2016-04-11","","","","","","220-912","강원특별자치도 원주시 판부면 서곡리  1995-1","","","(주)자연과사람","2020-01-31 15:21:06","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"95","환경전문공사업","09_30_16_P","6530000","642000009200800020","2010-06-07","","03","폐업","Q","폐업","","","","","","","","강원특별자치도 삼척시 교동  757번지  18통 12반 교동청솔2차아파트 204동 408호","","","김선희","2022-01-13 17:18:04","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"96","환경전문공사업","09_30_16_P","6530000","642000009200900001","2010-04-14","","03","폐업","Q","폐업","","","","","","","220-130","강원특별자치도 원주시 우산동   160번지 [160-3번지]","강원특별자치도 원주시 북원로2425번길 68 (우산동)","220-955","태영환경산업(주)","2022-01-13 16:16:33","I","2023-06-13 00:00:00","","282891.868388382","429488.252562666","0","환경전문공사업","0","","5113032021","220926","1","1436","","","","[(주)고려환경]","","","","","","","","","","","",
"97","환경전문공사업","09_30_16_P","6530000","642000009200900002","2009-07-31","","03","폐업","Q","폐업","2022-01-23","","","","","","","강원특별자치도 동해시 천곡동  813번지 8호 1통 1반","","","폐업 임시 지정 - 화성이엔씨","2022-01-23 13:55:31","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"98","환경전문공사업","09_30_16_P","6530000","642000009200900003","2013-07-11","","03","폐업","Q","폐업","2014-11-12","","","","","","219-821","강원특별자치도 고성군 죽왕면 공현진리  435번지 6호 [435-6번지]","강원특별자치도 고성군 죽왕면 선유담길 77 ([435-6번지])","219-821","(주)재능이씨엠","2022-01-17 14:36:32","I","2023-06-13 00:00:00","","331430.886763918","540755.209397512","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"99","환경전문공사업","09_30_16_P","6530000","642000009200900004","2012-12-05","","03","폐업","Q","폐업","","","","","","","220-090","강원특별자치도 원주시 단구동   75번지 [75-1번지]","강원특별자치도 원주시 판부면 오성마을길 63-7","220-912","(주)영동환경이앤텍","2022-01-13 16:00:45","I","2023-06-13 00:00:00","","284028.975216268","424549.946849535","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"100","환경전문공사업","09_30_16_P","6530000","642000009200900005","2009-11-05","","03","폐업","Q","폐업","2022-01-23","","","","","","","서울특별시 서초구 우면동  70번지  24통 6반 코오롱아파트 106동 302호","","","폐업 임시 지정 - (주)삼흥","2022-01-23 13:48:51","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"101","환경전문공사업","09_30_16_P","6530000","642000009200600001","2007-02-20","","03","폐업","Q","폐업","2022-01-23","","","","","","","정선군 정선읍 봉양리 138-1","","","대림종합건설(주)","2022-01-23 13:51:18","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"102","환경전문공사업","09_30_16_P","6530000","642000009200600002","2007-03-02","","03","폐업","Q","폐업","2022-01-23","","","","","","","원주시 호저면 주산리 1436","","","폐업 임시 지정 - (주)우주건설 환경사업부","2022-01-23 13:46:24","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"103","환경전문공사업","09_30_16_P","6530000","642000009200600003","2006-12-07","","03","폐업","Q","폐업","","","","","","","","동해시 천곡동 961-23","","","(합)동해이앤씨","2022-01-13 16:11:38","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"104","환경전문공사업","09_30_16_P","6530000","642000009200600004","2007-04-16","","03","폐업","Q","폐업","","","","","","","","강원특별자치도 원주시 무실동  1645번지  9통 11반 무실주공3단지아파트 304동 1603호","","","(주)청경","2022-01-13 16:07:50","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"105","환경전문공사업","09_30_16_P","6530000","642000009200600005","2007-07-20","","03","폐업","Q","폐업","","","","","","","","원주시 무실동 1645 무실주공@ 304-1603","","","(주)청경","2022-01-13 16:07:26","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"106","환경전문공사업","09_30_16_P","6530000","642000009200700002","2009-04-10","","03","폐업","Q","폐업","2016-05-16","","","","","","24387","강원특별자치도 춘천시 석사동 664번지","강원특별자치도 춘천시 후석로 44 (석사동)","24387","(주)동서","2020-01-31 14:28:31","I","2023-06-13 00:00:00","","265225.168616533","484221.188490755","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"107","환경전문공사업","09_30_16_P","6530000","642000009200700003","2007-01-16","","03","폐업","Q","폐업","2022-01-18","","","","","","","경기도 성남시분당구 이매동  133번지  12통 3반 아름마을 416동 101호","","","(주)동일건설","2022-01-18 17:08:55","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"108","환경전문공사업","09_30_16_P","6530000","642000009200700004","2007-01-25","","03","폐업","Q","폐업","2022-01-23","","","","","","","강원특별자치도 원주시 단계동  808번지 1호 11통 4반 라이프타운 102동 505호","","","신진종합건설","2022-01-23 13:52:35","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"109","환경전문공사업","09_30_16_P","6530000","642000009200700005","2007-01-25","","03","폐업","Q","폐업","2022-01-23","","","","","","","횡성군 횡성읍 조곡리 156-1","","","폐업 임시 지정 - 섬강종합건설(주)","2022-01-23 13:52:13","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"110","환경전문공사업","09_30_16_P","6530000","642000009200700006","2007-02-12","","03","폐업","Q","폐업","","","","","","","233-812","강원특별자치도 정선군 고한읍 고한13리  145번지 5호","강원특별자치도 정선군 고한읍 강원남로 6063","","나라환경개발(주)","2022-01-13 16:14:12","I","2023-06-13 00:00:00","","362738.329458363","413999.061091539","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"111","환경전문공사업","09_30_16_P","6530000","642000009200700007","2013-05-07","","03","폐업","Q","폐업","","","","","","","","강원특별자치도 정선군 고한읍 고한8리 고한아파트 가동 310호","","","나라환경개발(주)","2022-01-13 16:13:58","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"112","환경전문공사업","09_30_16_P","6530000","642000009200700008","2007-03-07","","03","폐업","Q","폐업","","","","","","","24266","강원특별자치도 춘천시 봉의동 15번지","강원특별자치도 춘천시 중앙로 1(봉의동)","24266","(주)정윤건설엔지니어링","2022-01-13 16:06:30","I","2023-06-13 00:00:00","","264161.625099424","487252.702443066","0","환경전문공사업","0","","5111010100","24266","0","15","0","","","","","","51110","5111010100","1","3218033","","0","1","0","24266",
"113","환경전문공사업","09_30_16_P","6530000","642000009200700009","2007-11-21","","03","폐업","Q","폐업","2022-01-23","","","","","","","강원특별자치도 홍천군 홍천읍 희망리 398번지 1호 4통 9반 수정아파트  507호","","","폐업 임시 지정 - (주)정윤건설엔지니어링","2022-01-23 13:49:46","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"114","환경전문공사업","09_30_16_P","6530000","642000009200700010","2010-04-05","","03","폐업","Q","폐업","","","","","","","","강원특별자치도 춘천시 우두동  1080번지  35통 4반 롯데 인벤스 아파트 102동 1301호","","","(주)안성이앤씨","2022-01-13 15:59:42","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"115","환경전문공사업","09_30_16_P","6530000","642000009200700011","2009-01-28","","03","폐업","Q","폐업","2022-01-23","","","","","","","강원특별자치도 태백시 황지동  274번지 766호 24통 1반 선명빌라  505호","","","폐업 임시 지정 - (주)우영종합건설","2022-01-23 13:49:18","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"116","환경전문공사업","09_30_16_P","6530000","642000009200700012","2007-03-12","","03","폐업","Q","폐업","2022-01-23","","","","","","","강원특별자치도 원주시 단계동  809번지  10통 1반 벽산아파트 101동 701호","","","폐업 임시 지정 - (주)태성","2022-01-23 13:50:15","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"117","환경전문공사업","09_30_16_P","6530000","642000009200700013","2007-03-21","","03","폐업","Q","폐업","2022-01-23","","","","","","","경기도 성남시분당구 이매동  133번지  12통 3반 아름마을 416동 101호","","","폐업 임시 지정 - (주)동일건설","2022-01-23 13:48:13","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"118","환경전문공사업","09_30_16_P","6530000","642000009200700014","2007-03-20","","03","폐업","Q","폐업","","","","","","","","원주시 봉산동 709-3","","","(주)녹색","2022-01-13 15:55:03","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"119","환경전문공사업","09_30_16_P","6530000","642000009200700015","2014-07-14","","03","폐업","Q","폐업","","","","","","","","강원특별자치도 강릉시 홍제동  1007번지  14통 10반 홍제 힐스테이트 107동 804호","","","(주)대진환경개발","2022-01-13 16:14:50","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"120","환경전문공사업","09_30_16_P","6530000","642000009200700016","2014-03-17","","03","폐업","Q","폐업","","","","","","","","강원특별자치도 강릉시 노암동  328번지  13통 5반","","","(주)대성환경건설","2022-01-13 15:55:28","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"121","환경전문공사업","09_30_16_P","6530000","642000009200700019","2007-11-05","","03","폐업","Q","폐업","2022-01-23","","","","","","24266","강원특별자치도 춘천시 봉의동 15번지","강원특별자치도 춘천시 중앙로 1(봉의동)","24266","폐업 임시 지정 - (주)청해환경","2022-01-23 14:02:18","I","2023-06-13 00:00:00","","264161.625099424","487252.702443066","0","환경전문공사업","0","","5111010100","24266","0","15","0","","","","","","51110","5111010100","1","3218033","","0","1","0","24266",
"122","환경전문공사업","09_30_16_P","6530000","642000009200700020","2012-02-06","","03","폐업","Q","폐업","2022-01-23","","","","","","","강원특별자치도 원주시 단계동 788번지 16호 4통 4반","강원특별자치도 원주시 단구로37번길 5 (단계동)","","폐업 임시 지정 - (주)동양기계","2022-01-23 13:47:46","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"123","환경전문공사업","09_30_16_P","6530000","642000009200700022","2020-01-16","","03","폐업","Q","폐업","2020-01-16","","","","","","","","강원특별자치도 원주시 소초면 치악로 2384","26310","(합)성진환경건설","2020-01-16 10:33:58","I","2023-06-13 00:00:00","","286595.702161393","432115.458134501","0","환경전문공사업","0","","","","","","","","","","","","51130","5113031000","0","3219054","","0","2384","","26310",
"124","환경전문공사업","09_30_16_P","6530000","642000009200900006","2011-11-02","","03","폐업","Q","폐업","2020-06-30","","","","","","","강원특별자치도 원주시 소초면 흥양리 1193번지","강원특별자치도 원주시 소초면 송황유사길 85","","중부신대한 정유산업","2020-07-14 11:17:13","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"125","환경전문공사업","09_30_16_P","6530000","642000009200900007","2011-10-17","","03","폐업","Q","폐업","","","","","","","","강원특별자치도 영월군 영월읍 하송리 193-2","","","(주)삼성환경엔지니어링","2022-01-13 15:59:10","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"126","환경전문공사업","09_30_16_P","6530000","642000009200900008","2009-12-25","","03","폐업","Q","폐업","","","","","","","","강원특별자치도 철원군 원동면 등대리 1번지 11호 1통 1반 1 1동 1호","","","이경미","2022-01-13 17:17:41","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"127","환경전문공사업","09_30_16_P","6530000","642000009200900009","2009-01-14","","03","폐업","Q","폐업","2022-01-17","","","","","","","강원특별자치도 원주시 호저면 주산리 1436","","","(주)고려환경","2022-01-17 14:45:30","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"128","환경전문공사업","09_30_16_P","6530000","642000009200900010","2013-10-02","","03","폐업","Q","폐업","","","","","","","","강원특별자치도 원주시 명륜동  547번지  11통 2반 삼성아파트 1동 1203호","","","태영환경산업(주)","2022-01-13 16:16:56","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"129","환경전문공사업","09_30_16_P","6530000","642000009200900011","2010-04-13","","03","폐업","Q","폐업","","","","","","","","강원특별자치도 춘천시 퇴계동  1052번지  72통 2반 퇴계이안아파트 106동 1802호","","","김종강","2022-01-13 17:09:37","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
"130","환경전문공사업","09_30_16_P","6530000","642000009200900012","2009-03-26","","03","폐업","Q","폐업","","","","","","","","강원특별자치도 춘천시 퇴계동  916번지 3호 27통 5반 그린타운아파트 102동 606호","","","김형호","2022-01-13 17:13:03","I","2023-06-13 00:00:00","","","","0","환경전문공사업","0","","","","","","","","","","","","","","","","","","","","",
